Membr id,trdr id,scrp code,scrp id,rate,qty,trd status,Cm code,Time,Date,Clnt id,Ordr id,Trns typ/Ordr typ,B/S,Trade ID,Clnt typ,ISIN,scrp group,Sett No,Ord Time,Ao/Po flag,Location id,Trd modi. time/time,Sessn Id or trdr Id,CP Code,CP code Confrn,Old Cust Prtcpnt,Old Cust code
6758,1013,530019,JUBLPHARMA,116055,4,11,52119,9:16:05,4/6/2025,OWN,1.74901E+18,L,B,516900,OWN,INE700A01033,A,644/20252026,9:16:01,1,3.8205E+15,9:16:05,1013,,N,,
6758,1028,530019,JUBLPHARMA,116030,4,11,52119,9:16:05,4/6/2025,OWN,1.74901E+18,L,B,517400,OWN,INE700A01033,A,644/20252026,9:16:02,1,3.8205E+15,9:16:05,1028,,N,,
6758,1027,532667,SUZLON,6756,972,11,52119,9:16:05,4/6/2025,OWN,1.74901E+18,L,B,636300,OWN,INE040H01021,A,644/20252026,9:16:02,1,3.8205E+15,9:16:05,1027,,N,,
6758,1027,532667,SUZLON,6756,45,11,52119,9:16:05,4/6/2025,OWN,1.74901E+18,L,B,636500,OWN,INE040H01021,A,644/20252026,9:16:02,1,3.8205E+15,9:16:05,1027,,N,,
6758,1038,544192,IXIGO,17775,32,11,52119,9:16:05,4/6/2025,OWN,1.74901E+18,L,B,869200,OWN,INE0HV901016,B,644/20252026,9:16:01,1,3.8205E+15,9:16:05,1038,,N,,
6758,1147,500186,HINDOILEXP,16940,37,11,52119,9:16:06,4/6/2025,BOR1,1.74901E+18,L,B,131700,CLIENT,INE345A01011,A,644/20252026,9:16:04,1,3.8205E+15,9:16:06,1147,,N,,
6758,1037,532648,YESBANK,2112,5895,11,52119,9:16:06,4/6/2025,OWN,1.74901E+18,L,B,291900,OWN,INE528G01035,A,644/20252026,9:15:47,1,3.8205E+15,9:16:06,1037,,N,,
6758,1028,500135,EPL,23965,8,11,52119,9:16:06,4/6/2025,OWN,1.74901E+18,L,B,638000,OWN,INE255A01020,A,644/20252026,9:15:54,1,3.8205E+15,9:16:06,1028,,N,,
6758,1028,500135,EPL,23965,4,11,52119,9:16:06,4/6/2025,OWN,1.74901E+18,L,B,638200,OWN,INE255A01020,A,644/20252026,9:15:54,1,3.8205E+15,9:16:06,1028,,N,,
6758,1029,500135,EPL,23960,12,11,52119,9:16:06,4/6/2025,OWN,1.74901E+18,L,B,638400,OWN,INE255A01020,A,644/20252026,9:15:55,1,3.8205E+15,9:16:06,1029,,N,,
6758,1037,500135,EPL,23955,12,11,52119,9:16:06,4/6/2025,OWN,1.74901E+18,L,B,638600,OWN,INE255A01020,A,644/20252026,9:15:54,1,3.8205E+15,9:16:06,1037,,N,,
6758,1029,500135,EPL,23950,12,11,52119,9:16:06,4/6/2025,OWN,1.74901E+18,L,B,638800,OWN,INE255A01020,A,644/20252026,9:15:54,1,3.8205E+15,9:16:06,1029,,N,,
6758,1070,544028,TATATECH,75810,300,11,52119,9:16:06,4/6/2025,BBM1,1.74901E+18,L,B,866000,CLIENT,INE142M01025,A,644/20252026,9:16:06,0,1.10002E+15,9:16:06,1070,,N,,
6758,1028,543399,TARSONS,37840,18,11,52119,9:16:06,4/6/2025,OWN,1.74901E+18,L,B,874900,OWN,INE144Z01023,B,644/20252026,9:16:06,1,3.8205E+15,9:16:06,1028,,N,,
6758,1027,500124,DRREDDY,125680,33,11,52119,9:16:06,4/6/2025,OWN,1.74901E+18,L,B,875300,OWN,INE089A01031,A,644/20252026,9:16:01,1,3.8205E+15,9:16:06,1027,,N,,
6758,1039,500040,ABREL,213805,2,11,52119,9:16:07,4/6/2025,OWN,1.74901E+18,L,B,87400,OWN,INE055A01016,A,644/20252026,9:16:02,1,3.8205E+15,9:16:07,1039,,N,,
6758,1037,500040,ABREL,213755,2,11,52119,9:16:07,4/6/2025,OWN,1.74901E+18,L,B,87600,OWN,INE055A01016,A,644/20252026,9:15:57,1,3.8205E+15,9:16:07,1037,,N,,
6758,1024,500040,ABREL,213705,2,11,52119,9:16:07,4/6/2025,OWN,1.74901E+18,L,B,87800,OWN,INE055A01016,A,644/20252026,9:15:57,1,3.8205E+15,9:16:07,1024,,N,,
6758,1134,504341,RELTD,15900,45,11,52119,9:16:07,4/6/2025,BOR1,1.74901E+18,L,B,124200,CLIENT,INE206N01018,B,644/20252026,9:16:04,1,3.8205E+15,9:16:07,1134,,N,,
6758,1134,504341,RELTD,15900,2,11,52119,9:16:07,4/6/2025,BOR1,1.74901E+18,L,B,124400,CLIENT,INE206N01018,B,644/20252026,9:16:04,1,3.8205E+15,9:16:07,1134,,N,,
6758,1142,543331,MOL,8892,57,11,52119,9:16:07,4/6/2025,BOR1,1.74901E+18,L,B,128000,CLIENT,INE0CT101020,B,644/20252026,9:16:00,1,3.8205E+15,9:16:07,1142,,N,,
6758,1142,543331,MOL,8885,51,11,52119,9:16:07,4/6/2025,BOR1,1.74901E+18,L,B,128400,CLIENT,INE0CT101020,B,644/20252026,9:16:06,1,3.8205E+15,9:16:07,1142,,N,,
6758,1029,532648,YESBANK,2111,5460,11,52119,9:16:07,4/6/2025,OWN,1.74901E+18,L,B,294300,OWN,INE528G01035,A,644/20252026,9:15:42,1,3.8205E+15,9:16:07,1029,,N,,
6758,1134,533248,GPPL,15585,46,11,52119,9:16:09,4/6/2025,BOR1,1.74901E+18,L,B,88400,CLIENT,INE517F01014,A,644/20252026,9:16:09,1,3.8205E+15,9:16:09,1134,,N,,
6758,1147,533248,GPPL,15580,33,11,52119,9:16:09,4/6/2025,BOR1,1.74901E+18,L,B,88800,CLIENT,INE517F01014,A,644/20252026,9:16:09,1,3.8205E+15,9:16:09,1147,,N,,
6758,1142,500500,HINDMOTORS,3121,829,11,52119,9:16:09,4/6/2025,BOR1,1.74901E+18,L,B,129400,CLIENT,INE253A01025,B,644/20252026,9:16:06,1,3.8205E+15,9:16:09,1142,,N,,
6758,1147,500500,HINDMOTORS,3118,32,11,52119,9:16:09,4/6/2025,BOR1,1.74901E+18,L,B,129600,CLIENT,INE253A01025,B,644/20252026,9:16:08,1,3.8205E+15,9:16:09,1147,,N,,
6758,1029,500304,NIITLTD,13425,29,11,52119,9:16:09,4/6/2025,OWN,1.74901E+18,L,B,131400,OWN,INE161A01038,B,644/20252026,9:15:28,1,3.8205E+15,9:16:09,1029,,N,,
6758,1013,500304,NIITLTD,13420,29,11,52119,9:16:09,4/6/2025,OWN,1.74901E+18,L,B,131600,OWN,INE161A01038,B,644/20252026,9:16:07,1,3.8205E+15,9:16:09,1013,,N,,
6758,1138,500304,NIITLTD,13420,23,11,52119,9:16:09,4/6/2025,BOR1,1.74901E+18,L,B,131700,CLIENT,INE161A01038,B,644/20252026,9:16:09,1,3.8205E+15,9:16:09,1138,,N,,
6758,1026,500304,NIITLTD,13415,29,11,52119,9:16:09,4/6/2025,OWN,1.74901E+18,L,B,131900,OWN,INE161A01038,B,644/20252026,9:16:07,1,3.8205E+15,9:16:09,1026,,N,,
6758,1147,500304,NIITLTD,13415,23,11,52119,9:16:09,4/6/2025,BOR1,1.74901E+18,L,B,132000,CLIENT,INE161A01038,B,644/20252026,9:16:09,1,3.8205E+15,9:16:09,1147,,N,,
6758,1022,500304,NIITLTD,13410,29,11,52119,9:16:09,4/6/2025,OWN,1.74901E+18,L,B,132200,OWN,INE161A01038,B,644/20252026,9:16:07,1,3.8205E+15,9:16:09,1022,,N,,
6758,1134,544053,MOTISONS,1686,67,11,52119,9:16:10,4/6/2025,BOR1,1.74901E+18,L,B,133600,CLIENT,INE0FRK01020,B,644/20252026,9:15:34,1,3.8205E+15,9:16:10,1134,,N,,
6758,1024,544274,HYUNDAI,183105,6,11,52119,9:16:10,4/6/2025,OWN,1.74901E+18,L,B,160300,OWN,INE0V6F01027,A,644/20252026,9:16:09,1,3.8205E+15,9:16:10,1024,,N,,
6758,1037,532667,SUZLON,6776,6529,11,52119,9:16:10,4/6/2025,OWN,1.74901E+18,L,B,660400,OWN,INE040H01021,A,644/20252026,9:16:10,1,3.8205E+15,9:16:10,1037,,N,,
6758,1142,532649,NECLIFE,2454,271,11,52119,9:16:12,4/6/2025,BOR1,1.74901E+18,L,B,130200,CLIENT,INE023H01027,B,644/20252026,9:15:22,1,3.8205E+15,9:16:12,1142,,N,,
6758,1153,500480,CUMMINSIND,333930,1,11,52119,9:16:12,4/6/2025,OWN,1.74901E+18,L,B,142400,OWN,INE298A01020,A,644/20252026,9:16:07,1,3.8205E+15,9:16:12,1153,,N,,
6758,1024,532689,PVRINOX,105155,6,11,52119,9:16:12,4/6/2025,OWN,1.74901E+18,L,B,156700,OWN,INE191H01014,A,644/20252026,9:16:12,1,3.8205E+15,9:16:12,1024,,N,,
6758,1138,532305,INDSWFTLAB,9059,36,11,52119,9:16:13,4/6/2025,BOR1,1.74901E+18,L,B,131200,CLIENT,INE915B01019,B,644/20252026,9:16:04,1,3.8205E+15,9:16:13,1138,,N,,
6758,1028,500113,SAIL,13035,200,11,52119,9:16:14,4/6/2025,OWN,1.74901E+18,L,B,134500,OWN,INE114A01011,A,644/20252026,9:16:14,1,3.8205E+15,9:16:14,1028,,N,,
6758,1138,531595,CGCL,15500,22,11,52119,9:16:14,4/6/2025,BOR1,1.74901E+18,L,B,146100,CLIENT,INE180C01042,A,644/20252026,9:16:13,1,3.8205E+15,9:16:14,1138,,N,,
6758,1037,543396,PAYTM,93730,21,11,52119,9:16:14,4/6/2025,OWN,1.74901E+18,L,B,204500,OWN,INE982J01020,A,644/20252026,9:16:14,1,3.8205E+15,9:16:14,1037,,N,,
6758,1029,543396,PAYTM,93705,19,11,52119,9:16:14,4/6/2025,OWN,1.74901E+18,L,B,204700,OWN,INE982J01020,A,644/20252026,9:16:14,1,3.8205E+15,9:16:14,1029,,N,,
6758,1152,539006,PTCIL,1521685,1,11,52119,9:16:14,4/6/2025,OWN,1.74901E+18,L,B,355300,OWN,INE596F01018,A,644/20252026,9:16:07,1,3.8205E+15,9:16:14,1152,,N,,
6758,1040,500124,DRREDDY,125530,8,11,52119,9:16:14,4/6/2025,OWN,1.74901E+18,L,B,925500,OWN,INE089A01031,A,644/20252026,9:15:51,1,3.8205E+15,9:16:14,1040,,N,,
6758,1037,532798,NETWORK18,5516,327,11,52119,9:16:15,4/6/2025,OWN,1.74901E+18,L,B,124900,OWN,INE870H01013,A,644/20252026,9:16:15,1,3.8205E+15,9:16:15,1037,,N,,
6758,1029,532798,NETWORK18,5515,327,11,52119,9:16:15,4/6/2025,OWN,1.74901E+18,L,B,125200,OWN,INE870H01013,A,644/20252026,9:16:13,1,3.8205E+15,9:16:15,1029,,N,,
6758,1027,532798,NETWORK18,5514,327,11,52119,9:16:15,4/6/2025,OWN,1.74901E+18,L,B,125400,OWN,INE870H01013,A,644/20252026,9:16:13,1,3.8205E+15,9:16:15,1027,,N,,
6758,1013,543187,POWERINDIA,1977505,2,11,52119,9:16:15,4/6/2025,OWN,1.74901E+18,L,B,129600,OWN,INE07Y701011,A,644/20252026,9:16:09,1,3.8205E+15,9:16:15,1013,,N,,
6758,1033,543187,POWERINDIA,1977005,2,11,52119,9:16:15,4/6/2025,OWN,1.74901E+18,L,B,130000,OWN,INE07Y701011,A,644/20252026,9:16:10,1,3.8205E+15,9:16:15,1033,,N,,
6758,1013,543187,POWERINDIA,1976505,2,11,52119,9:16:15,4/6/2025,OWN,1.74901E+18,L,B,130600,OWN,INE07Y701011,A,644/20252026,9:16:10,1,3.8205E+15,9:16:15,1013,,N,,
6758,1147,500304,NIITLTD,13405,77,11,52119,9:16:15,4/6/2025,BOR1,1.74901E+18,L,B,137700,CLIENT,INE161A01038,B,644/20252026,9:16:13,1,3.8205E+15,9:16:15,1147,,N,,
6758,1138,500304,NIITLTD,13400,31,11,52119,9:16:15,4/6/2025,BOR1,1.74901E+18,L,B,137900,CLIENT,INE161A01038,B,644/20252026,9:16:11,1,3.8205E+15,9:16:15,1138,,N,,
6758,1147,544282,SAGILITY,3874,41,11,52119,9:16:15,4/6/2025,BOR1,1.74901E+18,L,B,139000,CLIENT,INE0W2G01015,B,644/20252026,9:16:13,1,3.8205E+15,9:16:15,1147,,N,,
6758,1138,544252,BAJAJHFL,12225,73,11,52119,9:16:16,4/6/2025,BOR1,1.74901E+18,L,B,75000,CLIENT,INE377Y01014,B,644/20252026,9:16:10,1,3.8205E+15,9:16:16,1138,,N,,
6758,1038,544252,BAJAJHFL,12225,156,11,52119,9:16:16,4/6/2025,OWN,1.74901E+18,L,B,75200,OWN,INE377Y01014,B,644/20252026,9:16:14,1,3.8205E+15,9:16:16,1038,,N,,
6758,1033,544252,BAJAJHFL,12220,156,11,52119,9:16:16,4/6/2025,OWN,1.74901E+18,L,B,76000,OWN,INE377Y01014,B,644/20252026,9:16:02,1,3.8205E+15,9:16:16,1033,,N,,
6758,1138,544252,BAJAJHFL,12220,219,11,52119,9:16:16,4/6/2025,BOR1,1.74901E+18,L,B,76400,CLIENT,INE377Y01014,B,644/20252026,9:16:15,1,3.8205E+15,9:16:16,1138,,N,,
6758,1142,532772,DCBBANK,14615,19,11,52119,9:16:16,4/6/2025,BOR1,1.74901E+18,L,B,180800,CLIENT,INE503A01015,A,644/20252026,9:16:06,1,3.8205E+15,9:16:16,1142,,N,,
6758,1028,532667,SUZLON,6788,1534,11,52119,9:16:16,4/6/2025,OWN,1.74901E+18,L,B,681600,OWN,INE040H01021,A,644/20252026,9:16:14,1,3.8205E+15,9:16:16,1028,,N,,
6758,1138,500304,NIITLTD,13385,78,11,52119,9:16:17,4/6/2025,BOR1,1.74901E+18,L,B,143200,CLIENT,INE161A01038,B,644/20252026,9:16:17,1,3.8205E+15,9:16:17,1138,,N,,
6758,1147,533248,GPPL,15555,41,11,52119,9:16:18,4/6/2025,BOR1,1.74901E+18,L,B,97300,CLIENT,INE517F01014,A,644/20252026,9:16:18,1,3.8205E+15,9:16:18,1147,,N,,
6758,1134,532388,IOB,4100,47,11,52119,9:16:18,4/6/2025,BOR1,1.74901E+18,L,B,153800,CLIENT,INE565A01014,A,644/20252026,9:16:18,1,3.8205E+15,9:16:18,1134,,N,,
6758,1134,532388,IOB,4099,1141,11,52119,9:16:18,4/6/2025,BOR1,1.74901E+18,L,B,154000,CLIENT,INE565A01014,A,644/20252026,9:16:18,1,3.8205E+15,9:16:18,1134,,N,,
6758,1147,500185,HCC,3260,74,11,52119,9:16:18,4/6/2025,BOR1,1.74901E+18,L,B,162700,CLIENT,INE549A01026,A,644/20252026,9:16:18,1,3.8205E+15,9:16:18,1147,,N,,
6758,1142,500185,HCC,3259,1867,11,52119,9:16:18,4/6/2025,BOR1,1.74901E+18,L,B,163100,CLIENT,INE549A01026,A,644/20252026,9:16:18,1,3.8205E+15,9:16:18,1142,,N,,
6758,1138,532371,TTML,7198,43,11,52119,9:16:19,4/6/2025,BOR1,1.74901E+18,L,B,151600,CLIENT,INE517B01013,A,644/20252026,9:16:17,1,3.8205E+15,9:16:19,1138,,N,,
6758,1138,532180,DHANBANK,3132,166,11,52119,9:16:20,4/6/2025,BOR1,1.74901E+18,L,B,330300,CLIENT,INE680A01011,B,644/20252026,9:16:13,1,3.8205E+15,9:16:20,1138,,N,,
6758,1024,543320,ETERNAL,24005,334,11,52119,9:16:21,4/6/2025,OWN,1.74901E+18,L,B,134300,OWN,INE758T01015,A,644/20252026,9:16:21,1,3.8205E+15,9:16:21,1024,,N,,
6758,1142,544187,KRONOX,17005,24,11,52119,9:16:21,4/6/2025,BOR1,1.74901E+18,L,B,143800,CLIENT,INE0ATZ01017,B,644/20252026,9:16:17,1,3.8205E+15,9:16:21,1142,,N,,
6758,1013,541770,CREDITACC,117355,3,11,52119,9:16:21,4/6/2025,OWN,1.74901E+18,L,B,220600,OWN,INE741K01010,A,644/20252026,9:16:21,1,3.8205E+15,9:16:21,1013,,N,,
6758,1026,541770,CREDITACC,117330,3,11,52119,9:16:21,4/6/2025,OWN,1.74901E+18,L,B,221100,OWN,INE741K01010,A,644/20252026,9:16:20,1,3.8205E+15,9:16:21,1026,,N,,
6758,1013,541770,CREDITACC,117305,3,11,52119,9:16:21,4/6/2025,OWN,1.74901E+18,L,B,221800,OWN,INE741K01010,A,644/20252026,9:16:17,1,3.8205E+15,9:16:21,1013,,N,,
6758,1028,541770,CREDITACC,117280,3,11,52119,9:16:21,4/6/2025,OWN,1.74901E+18,L,B,222000,OWN,INE741K01010,A,644/20252026,9:16:12,1,3.8205E+15,9:16:21,1028,,N,,
6758,1022,500209,INFY,154630,89,11,52119,9:16:21,4/6/2025,OWN,1.74901E+18,L,B,987500,OWN,INE009A01021,A,644/20252026,9:16:18,1,3.8205E+15,9:16:21,1022,,N,,
6758,1040,532356,TRIVENI,43290,9,11,52119,9:16:22,4/6/2025,OWN,1.74901E+18,L,B,150700,OWN,INE256C01024,A,644/20252026,9:15:30,1,3.8205E+15,9:16:22,1040,,N,,
6758,1038,500870,CASTROLIND,21680,20,11,52119,9:16:23,4/6/2025,OWN,1.74901E+18,L,B,96300,OWN,INE172A01027,A,644/20252026,9:16:09,1,3.8205E+15,9:16:23,1038,,N,,
6758,1142,500219,JISLJALEQS,5984,106,11,52119,9:16:24,4/6/2025,BOR1,1.74901E+18,L,B,142900,CLIENT,INE175A01038,A,644/20252026,9:16:23,1,3.8205E+15,9:16:24,1142,,N,,
6758,1147,531595,CGCL,15440,57,11,52119,9:16:24,4/6/2025,BOR1,1.74901E+18,L,B,156100,CLIENT,INE180C01042,A,644/20252026,9:16:23,1,3.8205E+15,9:16:24,1147,,N,,
6758,1157,503806,SRF,296825,5,11,52119,9:16:24,4/6/2025,OWN,1.74901E+18,L,B,996800,OWN,INE647A01010,A,644/20252026,9:16:18,1,3.8205E+15,9:16:24,1157,,N,,
6758,1161,500288,MOREPENLAB,6398,360,11,52119,9:16:24,4/6/2025,OWN,1.74901E+18,L,S,186600,OWN,INE083A01026,A,644/20252026,9:16:23,1,3.8205E+15,9:16:24,1161,,N,,
6758,1037,500180,HDFCBANK,193395,39,11,52119,9:16:24,4/6/2025,OWN,1.74901E+18,L,S,586000,OWN,INE040A01034,A,644/20252026,9:16:23,1,3.8205E+15,9:16:24,1037,,N,,
6758,1037,500180,HDFCBANK,193395,11,11,52119,9:16:24,4/6/2025,OWN,1.74901E+18,L,S,586800,OWN,INE040A01034,A,644/20252026,9:16:23,1,3.8205E+15,9:16:24,1037,,N,,
6758,1153,500302,PEL,114690,6,11,52119,9:16:25,4/6/2025,OWN,1.74901E+18,L,S,98400,OWN,INE140A01024,A,644/20252026,9:16:18,1,3.8205E+15,9:16:25,1153,,N,,
6758,1142,532885,CENTRALBK,4045,167,11,52119,9:16:25,4/6/2025,BOR1,1.74901E+18,L,S,239700,CLIENT,INE483A01010,A,644/20252026,9:16:22,1,3.8205E+15,9:16:25,1142,,N,,
6758,1147,539290,OSWALGREEN,4451,47,11,52119,9:16:26,4/6/2025,BOR1,1.74901E+18,L,S,41200,CLIENT,INE143A01010,B,644/20252026,9:16:06,0,3.8205E+15,9:16:26,1147,,N,,
6758,1147,539290,OSWALGREEN,4451,47,11,52119,9:16:26,4/6/2025,BOR1,1.74901E+18,L,S,42600,CLIENT,INE143A01010,B,644/20252026,9:16:26,0,3.8205E+15,9:16:26,1147,,N,,
6758,1142,532684,EKC,13495,160,11,52119,9:16:27,4/6/2025,BOR1,1.74901E+18,L,S,145800,CLIENT,INE184H01027,B,644/20252026,9:16:27,1,3.8205E+15,9:16:27,1142,,N,,
6758,1039,543490,GMRP&UI,11310,44,11,52119,9:16:27,4/6/2025,OWN,1.74901E+18,L,S,165300,OWN,INE0CU601026,A,644/20252026,9:16:25,1,3.8205E+15,9:16:27,1039,,N,,
6758,1162,534816,INDUSTOWER,38400,79,11,52119,9:16:27,4/6/2025,OWN,1.74901E+18,L,S,177400,OWN,INE121J01017,A,644/20252026,9:16:15,1,3.8205E+15,9:16:27,1162,,N,,
6758,1156,534816,INDUSTOWER,38415,79,11,52119,9:16:27,4/6/2025,OWN,1.74901E+18,L,S,178200,OWN,INE121J01017,A,644/20252026,9:16:11,1,3.8205E+15,9:16:27,1156,,N,,
6758,1027,534816,INDUSTOWER,38430,46,11,52119,9:16:27,4/6/2025,OWN,1.74901E+18,L,S,179000,OWN,INE121J01017,A,644/20252026,9:15:50,1,3.8205E+15,9:16:27,1027,,N,,
6758,1013,534816,INDUSTOWER,38440,46,11,52119,9:16:27,4/6/2025,OWN,1.74901E+18,L,S,179900,OWN,INE121J01017,A,644/20252026,9:15:51,1,3.8205E+15,9:16:27,1013,,N,,
6758,1154,534816,INDUSTOWER,38445,10,11,52119,9:16:27,4/6/2025,OWN,1.74901E+18,L,S,180300,OWN,INE121J01017,A,644/20252026,9:15:54,1,3.8205E+15,9:16:27,1154,,N,,
6758,1037,513599,HINDCOPPER,24940,148,11,52119,9:16:28,4/6/2025,OWN,1.74901E+18,L,S,114600,OWN,INE531E01026,A,644/20252026,9:16:26,1,3.8205E+15,9:16:28,1037,,N,,
6758,1026,513599,HINDCOPPER,24945,148,11,52119,9:16:28,4/6/2025,OWN,1.74901E+18,L,S,114800,OWN,INE531E01026,A,644/20252026,9:16:26,1,3.8205E+15,9:16:28,1026,,N,,
6758,1013,513599,HINDCOPPER,24950,148,11,52119,9:16:28,4/6/2025,OWN,1.74901E+18,L,S,115000,OWN,INE531E01026,A,644/20252026,9:16:26,1,3.8205E+15,9:16:28,1013,,N,,
6758,1039,513599,HINDCOPPER,24955,148,11,52119,9:16:28,4/6/2025,OWN,1.74901E+18,L,S,115200,OWN,INE531E01026,A,644/20252026,9:16:26,1,3.8205E+15,9:16:28,1039,,N,,
6758,1024,513599,HINDCOPPER,24960,148,11,52119,9:16:28,4/6/2025,OWN,1.74901E+18,L,S,115800,OWN,INE531E01026,A,644/20252026,9:16:28,1,3.8205E+15,9:16:28,1024,,N,,
6758,1029,532684,EKC,13525,27,11,52119,9:16:28,4/6/2025,OWN,1.74901E+18,L,S,146300,OWN,INE184H01027,B,644/20252026,9:16:18,1,3.8205E+15,9:16:28,1029,,N,,
6758,1022,532684,EKC,13530,27,11,52119,9:16:28,4/6/2025,OWN,1.74901E+18,L,S,146500,OWN,INE184H01027,B,644/20252026,9:16:18,1,3.8205E+15,9:16:28,1022,,N,,
6758,1142,500186,HINDOILEXP,16995,19,11,52119,9:16:29,4/6/2025,BOR1,1.74901E+18,L,S,153400,CLIENT,INE345A01011,A,644/20252026,9:16:25,1,3.8205E+15,9:16:29,1142,,N,,
6758,1142,500186,HINDOILEXP,17000,19,11,52119,9:16:29,4/6/2025,BOR1,1.74901E+18,L,S,153600,CLIENT,INE345A01011,A,644/20252026,9:16:24,1,3.8205E+15,9:16:29,1142,,N,,
6758,1134,543411,HITECH,9559,67,11,52119,9:16:29,4/6/2025,BOR1,1.74901E+18,L,S,357700,CLIENT,INE106T01025,B,644/20252026,9:16:28,1,3.8205E+15,9:16:29,1134,,N,,
6758,1138,543411,HITECH,9560,74,11,52119,9:16:29,4/6/2025,BOR1,1.74901E+18,L,S,358000,CLIENT,INE106T01025,B,644/20252026,9:16:28,1,3.8205E+15,9:16:29,1138,,N,,
6758,1160,540530,HUDCO,24720,25,11,52119,9:16:30,4/6/2025,OWN,1.74901E+18,L,S,120300,OWN,INE031A01017,A,644/20252026,9:16:29,1,3.8205E+15,9:16:30,1160,,N,,
6758,1037,542760,SWSOLAR,30120,62,11,52119,9:16:30,4/6/2025,OWN,1.74901E+18,L,S,192700,OWN,INE00M201021,A,644/20252026,9:16:30,1,3.8205E+15,9:16:30,1037,,N,,
6758,1029,542760,SWSOLAR,30130,62,11,52119,9:16:30,4/6/2025,OWN,1.74901E+18,L,S,193100,OWN,INE00M201021,A,644/20252026,9:16:30,1,3.8205E+15,9:16:30,1029,,N,,
6758,1134,512463,LLOYDSENT,6457,19,11,52119,9:16:31,4/6/2025,BOR1,1.74901E+18,L,S,92000,CLIENT,INE080I01025,B,644/20252026,9:16:31,1,3.8205E+15,9:16:31,1134,,N,,
6758,1134,512463,LLOYDSENT,6462,263,11,52119,9:16:31,4/6/2025,BOR1,1.74901E+18,L,S,92300,CLIENT,INE080I01025,B,644/20252026,9:16:31,1,3.8205E+15,9:16:31,1134,,N,,
6758,1040,532689,PVRINOX,105095,3,11,52119,9:16:31,4/6/2025,OWN,1.74901E+18,L,S,182300,OWN,INE191H01014,A,644/20252026,9:16:30,1,3.8205E+15,9:16:31,1040,,N,,
6758,1022,542141,TECHNOE,149620,12,11,52119,9:16:32,4/6/2025,OWN,1.74901E+18,L,S,176300,OWN,INE285K01026,A,644/20252026,9:16:31,1,3.8205E+15,9:16:32,1022,,N,,
6758,1138,543768,NSLNISP,3811,10,11,52119,9:16:32,4/6/2025,BOR1,1.74901E+18,L,S,340400,CLIENT,INE0NNS01018,A,644/20252026,9:16:08,1,3.8205E+15,9:16:32,1138,,N,,
6758,1162,500690,GSFC,21170,38,11,52119,9:16:32,4/6/2025,OWN,1.74901E+18,L,S,722400,OWN,INE026A01025,A,644/20252026,9:16:23,1,3.8205E+15,9:16:32,1162,,N,,
6758,1040,544226,FIRSTCRY,37120,27,11,52119,9:16:32,4/6/2025,OWN,1.74901E+18,L,S,1084300,OWN,INE02RE01045,B,644/20252026,9:16:32,1,3.8205E+15,9:16:32,1040,,N,,
6758,1037,544226,FIRSTCRY,37130,22,11,52119,9:16:32,4/6/2025,OWN,1.74901E+18,L,S,1084900,OWN,INE02RE01045,B,644/20252026,9:16:32,1,3.8205E+15,9:16:32,1037,,N,,
6758,1022,544226,FIRSTCRY,37140,16,11,52119,9:16:32,4/6/2025,OWN,1.74901E+18,L,S,1085400,OWN,INE02RE01045,B,644/20252026,9:16:32,1,3.8205E+15,9:16:32,1022,,N,,
6758,1022,544226,FIRSTCRY,37140,12,11,52119,9:16:32,4/6/2025,OWN,1.74901E+18,L,S,1085600,OWN,INE02RE01045,B,644/20252026,9:16:32,1,3.8205E+15,9:16:32,1022,,N,,
6758,1162,543945,NETWEB,197555,25,11,52119,9:16:33,4/6/2025,OWN,1.74901E+18,L,S,130900,OWN,INE0NT901020,A,644/20252026,9:16:31,1,3.8205E+15,9:16:33,1162,,N,,
6758,1157,513683,NLCINDIA,23420,23,11,52119,9:16:34,4/6/2025,OWN,1.74901E+18,L,S,128300,OWN,INE589A01014,A,644/20252026,9:16:32,1,3.8205E+15,9:16:34,1157,,N,,
6758,1013,590108,PSUBNKBEES,7994,62,11,52119,9:16:34,4/6/2025,OWN,1.74901E+18,L,S,139700,OWN,INF204KB16I7,B,644/20252026,9:16:34,1,3.8205E+15,9:16:34,1013,,N,,
6758,1027,532178,ENGINERSIN,22890,56,11,52119,9:16:34,4/6/2025,OWN,1.74901E+18,L,S,218900,OWN,INE510A01028,A,644/20252026,9:16:32,1,3.8205E+15,9:16:34,1027,,N,,
6758,1147,523405,JMFINANCIL,13020,22,11,52119,9:16:34,4/6/2025,BOR1,1.74901E+18,L,S,295900,CLIENT,INE780C01023,A,644/20252026,9:16:33,1,3.8205E+15,9:16:34,1147,,N,,
6758,1147,544289,NTPCGREEN,10785,280,11,52119,9:16:35,4/6/2025,BOR1,1.74901E+18,L,S,117900,CLIENT,INE0ONG01011,B,644/20252026,9:16:35,1,3.8205E+15,9:16:35,1147,,N,,
6758,1013,532684,EKC,13550,27,11,52119,9:16:35,4/6/2025,OWN,1.74901E+18,L,S,157500,OWN,INE184H01027,B,644/20252026,9:16:34,1,3.8205E+15,9:16:35,1013,,N,,
6758,1037,532684,EKC,13555,27,11,52119,9:16:35,4/6/2025,OWN,1.74901E+18,L,S,157800,OWN,INE184H01027,B,644/20252026,9:16:35,1,3.8205E+15,9:16:35,1037,,N,,
